1606271400000,19006.17000000,19050.04000000,18920.42000000,19014.82000000,941.88982400,1606272299999,17880119.91564006,18925,436.27202700,8282263.04226376,0
1606272300000,19014.88000000,19014.88000000,18900.00000000,18975.81000000,837.97225100,1606273199999,15878535.53143871,16454,354.81501700,6723970.83206647,0
1606273200000,18975.81000000,18998.58000000,18900.00000000,18997.23000000,631.57249200,1606274099999,11972714.32038346,16421,296.04752900,5612705.49862468,0
1606274100000,18997.23000000,19049.99000000,18992.69000000,19045.97000000,569.69093600,1606274999999,10838261.96720773,12796,334.30923900,6359802.73812046,0
1606275000000,19045.98000000,19045.98000000,18929.36000000,18938.00000000,623.11764200,1606275899999,11833967.29652063,15551,292.37741500,5553251.06136064,0
1606275900000,18938.71000000,18979.28000000,18734.22000000,18808.03000000,2099.51434400,1606276799999,39533000.55200958,32564,833.50634400,15695436.77485251,0
1606276800000,18808.04000000,18880.00000000,18731.25000000,18814.39000000,1253.54846800,1606277699999,23590278.34369641,24555,596.87334800,11233583.19865842,0
1606277700000,18814.39000000,18897.00000000,18798.43000000,18882.42000000,683.72489200,1606278599999,12899031.29808365,14389,368.69385400,6956640.51808996,0
1606278600000,18882.43000000,18921.45000000,18802.10000000,18807.24000000,774.06702800,1606279499999,14608703.71821840,15966,377.48324900,7125526.70490347,0
1606279500000,18807.24000000,18852.38000000,18670.00000000,18685.82000000,1534.04860600,1606280399999,28769161.31550106,22485,612.60439500,11492197.58953190,0
1606280400000,18685.82000000,18779.09000000,18625.00000000,18771.01000000,1245.80875900,1606281299999,23305622.26792231,20402,578.20820600,10820456.51365511,0
1606281300000,18771.01000000,18824.03000000,18706.65000000,18810.98000000,707.82483300,1606282199999,13283830.38092504,14760,355.93421800,6681768.68945187,0
1606282200000,18810.98000000,18855.00000000,18789.26000000,18825.57000000,766.73631900,1606283099999,14436836.44710420,13378,434.90308800,8188783.21911986,0
1606283100000,18825.57000000,18887.61000000,18796.80000000,18879.49000000,791.22482100,1606283999999,14915618.06250754,12943,405.07944900,7636158.19913014,0
1606284000000,18879.50000000,18917.17000000,18847.09000000,18889.79000000,719.58270200,1606284899999,13585230.98083264,14035,344.09115600,6496124.40139659,0
1606284900000,18889.78000000,18936.42000000,18855.00000000,18908.20000000,766.29173500,1606285799999,14480800.08222177,14910,384.50099500,7266378.72177638,0
1606285800000,18908.20000000,18931.53000000,18866.59000000,18885.24000000,582.91354800,1606286699999,11016579.68557521,13974,243.68424100,4605630.96787124,0
1606286700000,18885.24000000,18917.66000000,18855.54000000,18895.00000000,492.78483300,1606287599999,9306945.69065226,9571,253.00686100,4778444.26260989,0
1606287600000,18895.00000000,18965.90000000,18833.49000000,18965.26000000,749.72579500,1606288499999,14169838.46195751,12857,387.58865500,7326859.47088932,0
1606288500000,18965.25000000,19014.79000000,18956.72000000,18993.40000000,731.18206100,1606289399999,13885054.61953855,12570,351.50411800,6674952.37158806,0
1606289400000,18993.40000000,19050.73000000,18973.58000000,19010.41000000,786.52186600,1606290299999,14951708.52498496,15344,369.64922300,7028043.35467892,0
1606290300000,19010.42000000,19013.78000000,18970.00000000,18975.13000000,625.37232000,1606291199999,11875399.70492607,13754,269.95322900,5126137.50118492,0
1606291200000,18975.12000000,19110.00000000,18970.01000000,19071.89000000,985.28063700,1606292099999,18787392.19337017,18958,593.57910800,11321309.63097117,0
1606292100000,19072.27000000,19184.00000000,19051.96000000,19171.02000000,1241.55333500,1606292999999,23745533.50958302,18928,759.25745500,14524541.28389657,0
1606293000000,19171.02000000,19218.00000000,19157.09000000,19188.01000000,1016.53030800,1606293899999,19506885.47388222,14897,553.68110900,10624198.83119093,0
1606293900000,19188.01000000,19190.00000000,19110.08000000,19115.18000000,687.15993800,1606294799999,13152234.63616714,13084,286.95929900,5492029.74446030,0
1606294800000,19115.18000000,19120.75000000,19055.69000000,19103.87000000,730.73004400,1606295699999,13952961.09254145,14621,276.74014600,5284065.86462424,0
1606295700000,19103.01000000,19147.09000000,19073.27000000,19122.91000000,785.62604900,1606296599999,15016099.11670173,13997,413.83841900,7909523.85417565,0
1606296600000,19122.92000000,19142.00000000,19094.00000000,19095.12000000,579.31604800,1606297499999,11077484.63324859,12622,282.98587900,5411455.41167117,0
1606297500000,19095.11000000,19173.38000000,19067.13000000,19169.79000000,694.95065200,1606298399999,13290727.91462076,15033,380.01652700,7269088.89535942,0
1606298400000,19169.79000000,19244.50000000,19157.09000000,19220.88000000,1123.49832300,1606299299999,21585356.81256045,17444,588.63656400,11309086.14036897,0
1606299300000,19220.88000000,19338.97000000,19220.00000000,19338.27000000,1499.07094700,1606300199999,28909211.82914370,23186,957.55940900,18467857.05946733,0
1606300200000,19338.26000000,19338.97000000,19253.36000000,19268.48000000,834.95321400,1606301099999,16104665.07370050,18337,461.49452800,8901582.99932293,0
1606301100000,19268.47000000,19300.00000000,19247.00000000,19287.88000000,773.64346300,1606301999999,14910055.46820530,14919,426.38450200,8217119.59312223,0
1606302000000,19287.88000000,19345.99000000,19264.55000000,19338.98000000,969.58042500,1606302899999,18723877.10903893,18520,539.72507500,10423196.53809498,0
1606302900000,19338.97000000,19344.40000000,19265.14000000,19298.64000000,960.00901900,1606303799999,18527522.87005175,19164,503.73930200,9721913.70394512,0
1606303800000,19298.65000000,19342.85000000,19254.00000000,19339.87000000,846.91727500,1606304699999,16337877.00055495,16594,479.44844100,9250655.23252928,0
1606304700000,19339.86000000,19344.40000000,19265.65000000,19281.55000000,588.99919400,1606305599999,11362491.23799832,14692,312.36733900,6025832.29557423,0
1606305600000,19281.55000000,19300.99000000,19152.33000000,19163.88000000,1211.19981200,1606306499999,23293020.73719057,23171,591.84238200,11383393.27892517,0
1606306500000,19163.88000000,19238.29000000,19161.11000000,19229.20000000,776.99995700,1606307399999,14923298.09586132,17503,403.21623400,7743861.75494056,0
1606307400000,19229.20000000,19257.81000000,19197.82000000,19255.87000000,795.72265000,1606308299999,15304230.64395769,15693,437.07934000,8405949.18299297,0
1606308300000,19255.88000000,19315.00000000,19231.51000000,19291.59000000,832.50127900,1606309199999,16052701.23461280,17260,442.22674600,8526929.44065832,0
1606309200000,19291.60000000,19304.00000000,19176.62000000,19204.02000000,749.07618900,1606310099999,14418735.98747373,15619,340.05070900,6545838.72933244,0
1606310100000,19204.02000000,19242.71000000,19180.93000000,19236.01000000,641.33237300,1606310999999,12320399.16394417,13302,350.27568200,6728761.83233290,0
1606311000000,19236.02000000,19400.00000000,19225.40000000,19397.28000000,1710.45411800,1606311899999,33075644.76190356,25828,1130.42429600,21860300.79839477,0
1606311900000,19397.28000000,19484.21000000,19100.00000000,19198.55000000,3608.42812100,1606312799999,69685839.35963751,51578,1905.07842500,36827707.37873790,0
1606312800000,19197.25000000,19314.17000000,19125.00000000,19178.71000000,1413.02284700,1606313699999,27165956.76582160,25368,679.86148300,13071667.83513180,0
1606313700000,19178.72000000,19219.34000000,19125.00000000,19150.22000000,1036.61655900,1606314599999,19867872.70582685,18497,441.77844500,8467958.40666191,0
1606314600000,19150.22000000,19220.00000000,19114.46000000,19196.13000000,990.52209300,1606315499999,18998615.50898830,16916,443.38027900,8505321.78184654,0
1606315500000,19196.14000000,19280.00000000,19193.51000000,19268.99000000,726.70285600,1606316399999,13981879.40475651,15262,333.17011500,6410587.55746136,0
1606316400000,19269.25000000,19273.26000000,19200.00000000,19233.61000000,1057.18709900,1606317299999,20340418.50038822,17593,296.43190100,5703291.73982662,0
1606317300000,19233.61000000,19314.52000000,19216.64000000,19300.85000000,1041.21186500,1606318199999,20042880.04043468,18062,400.91537100,7723594.78060677,0
1606318200000,19300.85000000,19327.80000000,19208.31000000,19220.00000000,1033.54228600,1606319099999,19913337.06244505,21051,440.44747000,8488728.32699447,0
1606319100000,19220.00000000,19248.15000000,19115.79000000,19126.84000000,1281.84907700,1606319999999,24575048.26019572,22826,567.83994900,10885041.43620085,0
1606320000000,19126.84000000,19196.33000000,19001.17000000,19110.54000000,1782.96470900,1606320899999,34087696.09436038,27006,832.10985900,15907949.32152762,0
1606320900000,19110.78000000,19163.67000000,18900.00000000,18999.50000000,1990.24480900,1606321799999,37874673.06653174,30046,874.38725800,16641897.73195273,0
1606321800000,18999.51000000,19039.85000000,18856.00000000,18987.64000000,1601.16188700,1606322699999,30353354.98379690,29387,654.11573500,12399610.94873408,0
1606322700000,18987.63000000,19053.65000000,18946.64000000,18988.62000000,1089.11762100,1606323599999,20689935.70894497,20510,411.71135100,7822300.64736399,0
1606323600000,18988.65000000,19027.33000000,18929.75000000,18965.92000000,990.80672500,1606324499999,18808478.99931048,17464,336.13046300,6381489.21697821,0
1606324500000,18965.93000000,19035.51000000,18889.23000000,18901.00000000,893.64041900,1606325399999,16945265.86930710,17136,341.96625100,6485573.32911034,0
1606325400000,18901.00000000,18968.90000000,18811.00000000,18957.09000000,1378.18629700,1606326299999,26033050.84328760,23480,502.62882100,9497425.98651791,0
1606326300000,18957.09000000,19070.44000000,18956.54000000,19061.31000000,1013.96930000,1606327199999,19268134.56583448,15315,453.96563800,8627265.27497578,0
1606327200000,19061.31000000,19125.00000000,19032.36000000,19071.35000000,963.91244200,1606328099999,18386023.91472320,15931,395.63856000,7546937.90481056,0
1606328100000,19071.35000000,19120.91000000,19056.16000000,19110.57000000,737.32819400,1606328999999,14075294.81980161,13098,327.87529000,6259071.47738492,0
1606329000000,19110.58000000,19125.53000000,19040.94000000,19090.66000000,495.77642900,1606329899999,9462468.53790370,11367,204.38409000,3900783.49475833,0
1606329900000,19090.66000000,19115.13000000,19050.48000000,19056.67000000,488.76669900,1606330799999,9325733.43134710,11283,228.19927000,4353952.75514539,0
1606330800000,19056.68000000,19108.87000000,19056.67000000,19074.62000000,423.56625000,1606331699999,8081784.10059548,11856,214.86454200,4099715.17241153,0
1606331700000,19074.62000000,19125.00000000,18960.00000000,19003.84000000,898.98721000,1606332599999,17111659.21075681,17638,445.41862500,8477362.44510658,0
1606332600000,19003.85000000,19014.75000000,18902.59000000,18908.05000000,784.74735200,1606333499999,14887635.91364596,17819,384.11689000,7288320.42871578,0
1606333500000,18906.99000000,19017.00000000,18896.28000000,18981.29000000,680.23065700,1606334399999,12902856.93813963,16050,359.05069000,6810716.07875703,0
1606334400000,18981.29000000,19096.63000000,18884.00000000,18906.15000000,1260.32117000,1606335299999,23914078.45793603,21013,599.48590500,11377602.31732734,0
1606335300000,18906.81000000,18949.99000000,18851.00000000,18908.51000000,957.04601700,1606336199999,18088540.51604734,18214,422.12190500,7977776.58252650,0
1606336200000,18908.51000000,18917.10000000,18731.00000000,18813.85000000,1927.98336100,1606337099999,36261629.42016445,34962,775.35025900,14583827.59496450,0
1606337100000,18810.10000000,18913.01000000,18801.53000000,18902.39000000,1161.43771900,1606337999999,21902436.71843971,23775,637.79394600,12027416.89585124,0
1606338000000,18902.38000000,19024.00000000,18830.68000000,19009.56000000,1064.11593100,1606338899999,20141260.25641648,22172,507.30414600,9602166.80922604,0
1606338900000,19009.56000000,19015.85000000,18938.00000000,18980.76000000,690.90593100,1606339799999,13109264.01865408,14691,271.55941100,5153365.18386330,0
1606339800000,18981.04000000,19042.42000000,18953.54000000,18968.59000000,700.57432400,1606340699999,13308168.68820404,15087,348.33257100,6617321.59497190,0
1606340700000,18968.59000000,18979.61000000,18800.47000000,18880.27000000,916.00846300,1606341599999,17300562.67524756,18780,394.02436900,7442962.39835725,0
1606341600000,18880.27000000,18927.85000000,18780.15000000,18877.99000000,754.61879200,1606342499999,14230841.83965844,21233,362.72534900,6840539.09821436,0
1606342500000,18877.99000000,18880.00000000,18743.60000000,18816.93000000,642.76245600,1606343399999,12091116.84251104,23972,306.53219700,5765350.01778637,0
1606343400000,18816.92000000,18833.50000000,18702.00000000,18726.23000000,1092.67139500,1606344299999,20490369.07771360,30191,551.82324900,10347691.67202799,0
1606344300000,18726.23000000,18805.12000000,18695.00000000,18758.71000000,1147.32234300,1606345199999,21501224.01483475,26235,484.60008300,9083849.04875547,0
1606345200000,18758.71000000,18758.71000000,18639.01000000,18644.00000000,1290.53209000,1606346099999,24125751.39514876,26938,576.42488200,10776702.43666693,0
1606346100000,18643.99000000,18740.00000000,18500.27000000,18729.89000000,2819.46675200,1606346999999,52455361.53071894,49237,1448.63399600,26964109.06646210,0
1606347000000,18729.89000000,18854.59000000,18708.47000000,18807.05000000,1024.54263000,1606347899999,19249086.98077858,21066,566.88337800,10650590.53107133,0
1606347900000,18807.05000000,18826.51000000,18712.65000000,18719.11000000,933.48127800,1606348799999,17521918.36800361,19389,416.37311700,7817329.16435210,0
1606348800000,18718.83000000,18777.16000000,18613.92000000,18773.70000000,1411.61911000,1606349699999,26385148.48144802,28083,770.79294400,14407966.07008608,0
1606349700000,18773.71000000,18870.42000000,18771.00000000,18863.47000000,979.41702900,1606350599999,18432657.64176386,21452,558.77468100,10518195.66116805,0
1606350600000,18863.47000000,18915.03000000,18827.70000000,18862.12000000,878.62324200,1606351499999,16579606.85793624,18126,472.14870600,8910798.63315345,0
1606351500000,18862.13000000,18892.18000000,18804.51000000,18862.54000000,678.27103500,1606352399999,12783533.17467919,14856,277.81964500,5236615.05494007,0
1606352400000,18862.55000000,18886.59000000,18800.48000000,18860.01000000,539.90494800,1606353299999,10178782.05748051,14993,261.47781000,4930155.55906256,0
1606353300000,18860.00000000,18860.01000000,18778.62000000,18805.03000000,694.06988700,1606354199999,13057186.50306030,13586,225.33266200,4240629.41760749,0
1606354200000,18805.03000000,18844.08000000,18749.33000000,18842.21000000,571.49506700,1606355099999,10738701.39174336,14274,231.71731800,4355321.06431654,0
1606355100000,18842.22000000,18842.22000000,18750.42000000,18799.32000000,440.77463300,1606355999999,8283217.10195703,11569,217.52599200,4087714.54851589,0
1606356000000,18799.32000000,18804.28000000,18655.00000000,18708.11000000,1141.80592400,1606356899999,21361654.48724532,21943,366.05510300,6846678.98399605,0
1606356900000,18709.80000000,18712.00000000,18500.00000000,18546.08000000,1686.70807400,1606357799999,31346620.60280237,27647,577.17784100,10737481.84763903,0
1606357800000,18546.79000000,18625.83000000,18417.00000000,18507.18000000,1813.34955000,1606358699999,33583655.40937457,30270,932.37007200,17266135.79779543,0
1606358700000,18507.18000000,18508.70000000,18355.85000000,18400.98000000,2100.49488000,1606359599999,38698768.88933335,31376,765.56516000,14107278.53994165,0
1606359600000,18400.97000000,18400.97000000,18085.53000000,18289.00000000,4354.84075200,1606360499999,79303621.51633095,51829,1924.76856600,35059729.99619919,0
1606360500000,18289.00000000,18289.31000000,18097.24000000,18108.10000000,1977.60891600,1606361399999,35974890.47016322,34922,866.39761500,15759206.53006545,0
